memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
110367702,38.9,-77.04,qnqskhyvmbqb,1462226400000,24,1308467,22887372,38.91602325439453,-77.22710418701172,1460357137000,yes,1,MONDAY,EVENING
155585592,38.97,-77.03,khqcplyvkbzb,1468969200000,1,16972052,11955102,38.97449493408203,-77.02014923095703,1453254638000,yes,1,TUESDAY,EVENING
198522756,38.86,-77.1,gplxmlyvgbhc,1461625200000,9,19202058,24258256,38.8805046081543,-77.11093139648438,1461319925000,yes,1,MONDAY,EVENING
110370942,38.92,-77.04,ghmcrlyvpbgc,1480005000000,3,10164812,12185012,38.90702819824219,-77.03804779052734,1456931202000,yes,1,THURSDAY,DAY
9619844,38.9,-77.26,gqxgmlyvlbjb,1470513600000,1,1389293,1140210,38.9217529296875,-77.0350341796875,1447689735000,yes,1,SATURDAY,DAY
79312532,38.91,-77.02,229691492,1466262000000,40,18182455,871254,38.88986206054688,-77.03759002685547,1459624328000,yes,1,SATURDAY,DAY
13796042,38.9,-77.05,qxrgmlyvnbvb,1476635400000,26,2275,1284496,38.9031982421875,-77.05191040039062,1447646962000,yes,1,SUNDAY,DAY
12302008,38.9,-77.05,qkptqkyvhbtb,1463329800000,57,186051,1284496,38.9031982421875,-77.05191040039062,1459918807000,yes,1,SUNDAY,DAY
116897452,38.91,-77.07,230450567,1461520800000,13,3106232,10164832,39.00117874145508,-76.87590026855469,1460984379000,yes,1,SUNDAY,DAY
101932522,38.91,-77.02,fpjfmlyvgbhc,1461578400000,2,18537606,24065420,38.87975311279297,-77.00460815429688,1460942652000,no,0,MONDAY,DAY
201655636,38.91,-77.02,229391640,1461416400000,149,18903531,21880932,38.89909744262695,-77.04670715332031,1458183899000,yes,1,SATURDAY,DAY
183719898,38.89,-77.03,rpprrlywfbpb,1489242600000,5,1516081,15694432,38.78654861450195,-76.98904418945312,1458484005000,yes,1,SATURDAY,DAY
