memberId,eventId,rsvpRating
58914472,230023441,1
33626912,mwsbhlyvnbbc,1
13624141,230426553,1
137097712,230027292,1
90413752,229233986,1
146658152,qpwkwjyvhbwb,1
189554338,230477023,1
17612931,222051043,0
101654102,skcvllyvnbzb,1
192542806,kbnnllyvgblc,1
141742802,230347392,1
182427342,229824477,1
3049441,pjcqhlywcbfb,1
16400541,khcrhlywdbfc,1
3316068,230385989,1
93542562,tqgnslyvpbxb,1
170480872,229616633,0
133578252,230487172,1
5204557,bxmgslyvmbkb,1
197395580,nrqqrlywdbmb,1
12438877,225579767,1
161734292,dqmtclyvnbbc,1
47409322,lbjkmlyvkbkb,1
201838713,229942111,1
22558671,shtnklyvnbnb,1
182967120,230374876,1
190075613,bhzsqlyvkbrb,1
503471,230211703,1
95662192,229970745,1
7553804,230257424,1
143764842,230309460,1
23420651,229992577,1
96520262,228463246,1
13904495,lvdqplyvpbmb,1
8990618,138971432,1
181436652,223668878,1
14616645,230433260,1
39433042,tlxtdlyvgbhc,1
8636997,dqgrblyvhbgb,1
88159442,dgvcxfyvpbcb,1
147868472,bkdbplyvnbpc,1
141798972,vwjmrlyvhbkb,1
71857362,tqgnslyvqbvb,1
201211497,229133798,0
138513312,230482988,1
118808882,229867803,1
184529233,230372506,1
2731985,229260566,1
152388362,hdfjqlywfbkb,1
10762669,229561009,1
181253202,229942111,1
109522422,230075938,1
194750747,230502944,1
10191602,222051043,1
62508402,229771375,1
182063092,hdfjqlyvlbvb,1
29665062,228341143,1
140688852,229409633,1
70810572,229953096,1
184249078,pqwkqlyvkblb,1
104592422,228666461,1
42006312,228214372,1
6243208,230209780,1
53391162,228463246,1
118428362,tqmdjlyvpbvb,1
48109502,mkqbplyvlbmb,1
28998672,qbsdwjyvjbbc,1
177726822,230254450,1
136013892,229964613,1
157904122,xbjnplywcbqb,1
203726770,229942111,1
24113802,221127808,1
8945482,84024272,0
4738457,klwpplyvjblb,1
81751372,229841984,1
65749202,230261546,1
141987322,84024272,1
186020841,fgswqlyvmbcc,1
193461403,223668878,1
148814282,230483213,1
134102202,dlszqlyvgbcc,0
122706442,skljklyvkbmc,1
14598981,228341143,1
128320952,229564686,1
52003272,dzrxgdywdbcb,1
182812149,230145562,1
146658152,znblglyvhbhc,1
179241312,138971542,1
8574140,fzhxrlyvgbdc,0
14402760,229937800,1
38546232,223666658,1
194987164,223668878,1
77650912,229564673,1
123384852,qmhnslyvpbxb,1
197604176,229890030,0
182567142,229782831,1
79660582,230176830,1
9746404,229572815,1
63966312,230524391,1
147868472,xhdbplywcbpb,1
158887012,rvkwjlyvhbnb,1
188239627,qvmmxhywfbpb,1
203473960,228787631,1
4453718,zkqnnlyvhbgb,1
110773972,229944268,1
129018862,229619044,1
176744562,zdglmlyvhbjc,1
201283581,229218228,1
185786295,znblglywdblb,1
1711396,dgfkfjyvjbqb,1
199543551,230027672,1
109134102,xqjgslyvhbdb,0
171824202,230500216,1
202007222,230232663,1
68900182,229158671,1
80524812,230374876,1
