memberId,eventId,rsvpRating
2249477,qqgpdhyvnbvb,1
143296462,vfmvrlyvlbfc,1
152377222,vndmflywgblb,1
2456802,230417663,1
12674847,djktxdyvhbdb,1
5364582,jjdwglytqbkb,1
8511787,fkftnlyvnbnb,1
13796042,dkkpdhyvlbcc,1
155543422,cgqjflyvhbdc,1
135860542,phpsglyvhbdc,1
4919092,229875550,0
102717152,229819688,1
10839924,qtgpdhywfbzb,1
186604862,nkftnlywdbjb,1
14641652,dwgrllyvqbkc,1
13797015,dxdpdhywgbvb,1
97612352,mmvzjlywfbwb,1
10361942,229785974,1
89177542,ghwbmlyvlbwb,1
10839924,dchpdhyvlbcc,1
11894485,qpvdhlyvgbkc,1
5430820,qpkpdhywcbtb,1
189297415,ndnprlyvgbfc,1
203342811,230378012,1
2433113,229790596,0
13505945,229784904,1
2184497,qrgpdhyvmbxb,1
5430820,qrkpdhyvmbxb,1
14641652,wbcfnlyvhbzb,1
195184337,zlbdplyvjblb,1
7128208,zrpxrlyvhbqb,1
7494815,qjhqxcyvmblc,1
192444667,dkncrlyvjbkb,1
233726,qggpdhyvhbtb,1
7352858,ddfxjkytkbjb,1
2249477,qggpdhyvmbxb,1
81601042,229108241,1
137627702,hrhxrlyvmbfb,1
10912703,cqmpdlyvgbhc,1
12450113,230397182,1
95836732,229965478,0
26858922,nhxpklyvjbjb,1
184270758,mmvzjlyvqbvb,1
32555772,qbdtwhyvhbjc,1
21378821,lctvhlyvjbtb,1
145089372,dshpglywcbzb,1
185607437,230195488,1
184522884,vfgqflyvhbhb,1
190361692,230306971,1
197467756,228284130,0
4487390,224409054,1
3395646,qfhpdhyvhbtb,1
9699534,nczkklywdbwb,1
17581251,230078171,1
5082522,sqdkklyvlbmb,1
83326172,230269561,0
151445502,ddfxjkytkbjb,1
194935592,lctvhlyvhbxb,1
128404122,229953199,1
170812802,230540699,1
9577193,qtgpdhyvhbtb,1
8486003,dcqgblyvhbbc,1
9253963,qzfpdhyvqbxb,1
81312702,229391640,1
195184337,gmbdplyvkbxb,1
50546082,230187566,1
9577326,qvjpdhywfbzb,1
170620392,fvglglyvmbsb,1
190663646,hdbgllyvnbvb,1
2098605,ddfxjkytkbjb,1
6484996,skkdnyvnbmc,1
185188194,sbzlrlyvgbhc,1
175959752,229797875,1
86853452,229647715,1
34095322,pzqsslyvgbnc,1
182699448,qgwjpfyvjbkb,1
5612442,vlcqjlyvhbdb,1
192664545,229992648,1
98312452,228882898,1
195203870,rzqpmlywfblb,1
141667412,rzplslywgbgb,1
13694345,229918605,1
158443622,229784904,1
1812423,230522429,1
153693752,rgtpdlyvgblc,1
9577326,dfmlchyvhbtb,1
132723422,jsgxllyvpbcc,1
185973248,230552200,1
8365193,222054757,1
14537266,qngqjhywdbdb,1
12302008,dxdpdhyvqbxb,1
184313506,crtnflyvqbfb,1
4671406,229041932,1
2028995,vjmpflyvnbvb,1
113525442,230303631,1
125120772,sglkrlyvjbxb,1
184270758,mmvzjlyvmbnc,1
2858289,qtgpdhywgbvb,1
951131,ddfxjkytkbjb,1
12440758,wqrfrlyvgbhc,1
10231548,dbjpdhywgbvb,1
15011401,dvtnrdywfbdc,1
12301932,qrgpdhyvqbxb,1
11552866,rhftnlyvhbfc,1
185918765,229732915,1
200836376,jjdwglytqbkb,1
195955246,229644178,1
5430820,qfhpdhyvkbwb,1
11372138,230495279,1
8414685,qmnrqdyvhbzb,1
192444667,jdwxrlyvhbrb,1
52637642,230406584,1
13797015,qsfpdhywfbzb,1
148720792,hjpxrlywdbcc,1
96944602,230171621,0
115198922,wgwzllywcbvb,1
