memberId,eventId,rsvpRating
75798512,qzcsplyvqbfc,1
121245502,hzwfllywdbxb,1
48494312,cspnklyvnbrb,1
197262641,226736753,1
189138291,txddslyvkbkc,1
11212474,jtlwrlyvgbhc,1
191825092,cjkxklyvkbdb,1
118534462,qpbqfhyvlbvb,1
58058182,230173246,1
109985052,228711225,0
10845009,dqbqjlyvjbkc,1
6688888,rvzsqlyvjblc,1
17076281,229905084,1
111904442,vqjnflyvhbqb,1
6572948,230149852,1
4532685,dmslnjyvnbxb,1
172127502,chfqslyvpbvb,1
130476712,230234824,1
78245572,cjhhplyvhbqb,1
173133962,qvrxqkyvjbdc,1
71250442,dcjhqlywgbzb,1
39961732,hhlrnlyvlbdc,1
118189902,229937382,1
198010775,230471688,1
65029792,llmshlyvhbvb,1
9936466,jfxrslyvhbdc,1
198714303,230318099,1
7098834,wgkdllyvqbzb,1
86511892,228689386,1
197731299,nwndrlywfbfc,1
253030,zsczrlywcbdb,1
26307752,jtwlrlyvlbrb,1
14334742,230343878,1
175608462,jbhfhlyvgbmc,1
182862090,vxkdrlyvhbxb,1
192316271,227232679,1
60719882,230377493,1
9961724,bjqrqlyvpbjb,1
69356502,dqshslyvlbhb,1
11711980,lpldnlyvgbfc,1
100485532,ptbwglyvgbfc,1
203272125,hmqhrlyvhbdb,1
191922949,230066476,1
8082574,xvwbqyvlbfc,1
126015972,jzsdllyvkbsb,1
13375714,jrbfllywcbzb,1
10062097,cxpcrlywdbcb,1
183238114,kbrkslyvnbpb,1
91437372,229793468,1
75266072,230521013,1
131420242,ntzfhlyvmbhb,1
207650,nprhklyvkbnb,1
184931063,230343878,1
10907123,230372698,1
98637162,230245918,1
154722492,230159995,1
80261492,227814430,0
178513162,pfcnjlyvgbdc,1
111904442,cwssjlyvnbnb,1
12478286,csgwmlywfbsb,1
13313393,smkgslyvnbkb,1
290410,wljqmlyvnbnb,1
8857628,rsftnlyvnbzb,1
8857628,dgwpzdyvlbjc,1
195447654,230158593,1
13324601,dqvrpyvjbkc,1
13375714,srbfllyvpbgc,1
11711980,djgpjlyvhbgc,1
19018041,zmbfllyvpbnb,1
10017349,qbfvnlyvhbpc,1
198006311,230374767,1
76612202,230550359,1
197789828,230553265,1
114182872,dspjqlyvnbrb,1
11230375,164579302,1
193456510,pscvzyvgbjc,1
1237529,230016141,1
141559982,dlccrjyvhbpc,1
