userId,groupId
186386775,995599
186386775,18617368
186386775,18368273
186386775,16058362
186386775,13462492
186386775,1429766
186386775,4291922
186386775,11194812
186386775,5764672
186386775,3155502
186386775,9327022
186386775,1642043
186386775,7972442
186386775,1474611
186386775,10228922
186386775,18706743
186386775,5121122
186386775,18493750
186386775,12604142
186386775,12399762
186386775,1673005
186386775,1406240
186386775,17290802
186386775,87095
186386775,12718842
186386775,18516256
186386775,18363686
186386775,2357601
186386775,17820492
186386775,19391075
186386775,19676266
186386775,7860272
186386775,15473572
186386775,107592
186386775,19087720
186386775,14162582
186386775,11363042
186386775,10523122
186386775,19098743
186386775,6737712
186386775,11694052
186386775,18225472
186386775,19435902
186386775,1482573
186386775,18576960
186386775,1633095
186386775,4228642
186386775,1629296
186386775,4013652
186386775,263790
186386775,6730252
186386775,19605831
186386775,11021272
186386775,18682989
186386775,12165832
186386775,18937940
186386775,4873782
186386775,1288046
186386775,16515452
186386775,3741112
186386775,18274717
186386775,18381974
186386775,18570900
186386775,18796687
186386775,7607782
186386775,398480
186386775,18655370
186386775,1569423
186386775,14456702
186386775,19496586
186386775,1590704
186386775,18334399
186386775,18531507
186386775,1377720
186386775,5314302
186386775,18245305
186386775,1726635
186386775,5347552
186386775,19073183
186386775,1730008
186386775,19042533
186386775,3714032
186386775,11908222
186386775,2548202
186386775,3046112
186386775,8422992
186386775,17825502
186386775,18252741
186386775,18360269
186386775,19098870
186386775,15194672
186386775,1582016
186386775,1116874
186386775,18431429
186386775,368356
186386775,3607252
186386775,11304522
186386775,12484952
186386775,1849851
186386775,2760642
186386775,1716720
186386775,1486053
186386775,14543912
186386775,1591779
186386775,15579152
186386775,8920182
3432975,161249
3432975,7808212
3432975,12170042
3432975,4235812
3432975,1235063
3432975,1474611
3432975,3714032
3432975,107592
3432975,18725556
3432975,263790
3432975,1721111
3432975,862141
3432975,14572172
3432975,6034152
3432975,18360269
3432975,87095
3432975,1748515
3432975,1685859
3432975,2659922
3432975,2570812
3432975,14306982
9635686,1516886
9635686,1730008
9635686,16618622
9635686,19008933
9635686,107592
9635686,17731012
9635686,19234543
9635686,7158502
9635686,1721111
9635686,15716642
9635686,11363042
9635686,9992202
9635686,18252741
9635686,18360269
9635686,18225472
9635686,5764672
9635686,1569423
9635686,10683322
9635686,1482573
9635686,1876871
9635686,18576960
9635686,15359222
9635686,1390088
9635686,12399712
9635686,19002686
9635686,1751864
9635686,1538865
9635686,1816189
9635686,1629296
9635686,4926882
9635686,263790
9635686,1794037
9635686,11153092
9635686,14305652
9635686,5347552
9635686,8949242
9635686,9266302
9635686,19707608
9635686,87095
9635686,15343452
9635686,1233771
9635686,18306798
9635686,1645603
9635686,19037273
9635686,1128237
9635686,9689772
40762392,16515452
40762392,18568091
40762392,1483287
40762392,3741112
40762392,1303829
40762392,15261422
40762392,1756051
40762392,176399
40762392,6896742
40762392,18644232
40762392,17312542
40762392,18655370
40762392,1388429
40762392,1569423
40762392,3324842
40762392,7663212
40762392,7298422
40762392,19799348
40762392,2570812
40762392,1379977
40762392,3372462
40762392,4432862
40762392,2854922
40762392,1474611
40762392,1538865
40762392,4268012
40762392,4701672
40762392,5314302
40762392,7715652
40762392,6034152
40762392,10494742
40762392,12992382
40762392,1546156
40762392,15316562
40762392,3198732
40762392,12753662
40762392,1428523
40762392,1622822
40762392,163773
40762392,1730008
40762392,2357601
40762392,3729402
40762392,405957
40762392,273731
40762392,3714032
40762392,7494842
40762392,107592
40762392,1735892
40762392,2782202
40762392,18360269
40762392,6737712
40762392,1699649
40762392,7058352
40762392,4595352
40762392,3607252
40762392,1235063
40762392,804843
40762392,1446129
40762392,6143802
40762392,1629296
40762392,2760642
40762392,263790
40762392,9582712
40762392,6597512
40762392,446699
40762392,17236842
40762392,1506406
40762392,1674984
40762392,2377941
40762392,2864602
40762392,9955302
40762392,12165832
40762392,3527362
40762392,19335120
40762392,597873
40762392,1730018
40762392,65784
40762392,18463200
40762392,1685859
40762392,14626852
40762392,4873782
40762392,939891
40762392,15579152
40762392,6411422
20084431,18614940
20084431,3065962
20084431,18200723
20084431,18462865
20084431,107592
20084431,3785072
20084431,5775892
20084431,11363042
20084431,19757410
20084431,7711332
20084431,18889202
20084431,2829432
20084431,13876612
20084431,1569423
20084431,3324842
20084431,18576960
20084431,12848792
20084431,1299276
20084431,3607252
20084431,19782026
20084431,5347552
20084431,1228907
20084431,1273704
20084431,3371912
20084431,1537067
20084431,9689772
12728084,3741112
12728084,3076972
12728084,3714032
12728084,7494842
12728084,107592
12728084,2548202
12728084,19812962
12728084,13312262
12728084,19345960
12728084,1669000
12728084,6737712
12728084,17312542
12728084,18655370
12728084,2570812
12728084,6016442
12728084,18184497
12728084,1235063
12728084,1080699
12728084,18203002
12728084,18245860
12728084,3397062
12728084,3527362
12728084,12992382
12728084,18695781
12728084,18463200
12728084,1685859
12728084,1768544
12728084,19817557
12728084,1160431
185442497,18614940
185442497,8762752
185442497,10522022
185442497,19050660
185442497,2958762
185442497,15612262
185442497,18462865
185442497,18598034
185442497,1721111
185442497,18673544
185442497,5764672
185442497,1569423
185442497,18216717
185442497,9975812
185442497,1390088
185442497,19002686
185442497,3849242
185442497,1642043
185442497,15874262
185442497,1474611
185442497,18334399
185442497,18182975
185442497,5347552
185442497,87095
185442497,15343452
185442497,18389678
185442497,3489922
185442497,15606742
185442497,9689772
185442497,18602335
185442497,8841422
185442497,10935022
185442497,107592
185442497,19234543
185442497,19087720
185442497,5775892
185442497,13584642
185442497,11363042
185442497,2829432
185442497,18252741
185442497,18225472
185442497,13470102
185442497,7235762
185442497,3607252
185442497,14353592
