memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
7983540,38.44,-121.82,nsmpllywcbfb,1483495200000,2,19018563,24159429,37.79056930541992,-122.41981506347656,1458742358000,yes,1,TUESDAY,EVENING
41160912,37.31,-122.0,229823501,1462321800000,66,3186202,15405262,37.78527069091797,-122.3975830078125,1459824780000,yes,1,TUESDAY,EVENING
134073342,38.29,-122.29,nsmpllyvlbdb,1470186000000,2,19018563,24159429,37.79056930541992,-122.41981506347656,1445236732000,yes,1,TUESDAY,EVENING
90883622,37.9,-122.06,dqgrblywcbgb,1483549200000,6,1537871,23809309,0.0,0.0,1415148912000,yes,1,WEDNESDAY,DAY
102353392,37.75,-122.42,dlcjlkywdbkc,1488249000000,1,10022672,24084876,37.78070831298828,-122.3970184326172,1409073777000,yes,1,MONDAY,EVENING
182498543,37.8,-122.44,229126827,1462323600000,289,18354966,24088662,37.79118728637695,-122.39830780029295,1459717872000,yes,1,TUESDAY,EVENING
191134074,37.92,-122.02,230365113,1461805200000,200,9226282,24487604,37.2570686340332,-121.96442413330078,1460612686000,yes,1,WEDNESDAY,EVENING
9958978,37.82,-122.24,dtldvjyvhbcb,1462136400000,1,777322,20198172,37.77567672729492,-122.49816131591795,1403032207000,yes,1,SUNDAY,DAY
13332863,37.72,-122.44,227288317,1462150800000,17,1323458,860238,37.75221252441406,-122.41888427734376,1449643684000,yes,1,SUNDAY,EVENING
86349,37.77,-122.4,229869816,1461286800000,88,19217721,23642740,37.77359008789063,-122.41101837158205,1459356809000,yes,1,THURSDAY,EVENING
150654362,37.78,-122.42,184207762,1461382200000,85,1817594,724783,37.79803466796875,-122.40544128417969,1435961659000,no,0,FRIDAY,EVENING
8515874,37.79,-122.4,230180767,1461286800000,39,19443210,3420592,37.78903198242188,-122.38932800292969,1459977830000,yes,1,THURSDAY,EVENING
42738612,37.53,-122.25,230023441,1461288600000,90,107604,13951862,37.79111862182617,-122.4011688232422,1459454995000,yes,1,THURSDAY,EVENING
176458022,37.78,-122.42,229231590,1461720600000,95,18931128,24112006,37.78463363647461,-122.3974151611328,1461012625000,yes,1,TUESDAY,EVENING
12632109,37.77,-122.44,ttdjmlywgbhb,1491440400000,2,7379612,6325852,37.77559280395508,-122.41387939453124,1452619541000,yes,1,WEDNESDAY,EVENING
54144182,37.77,-122.41,gpwmslyvmblb,1473368400000,13,3393922,24235194,37.75076675415039,-122.47071838378906,1460679255000,yes,1,THURSDAY,DAY
114754232,38.01,-122.55,mtvnjlyvpbsb,1479111300000,1,10605282,5982042,37.97354507446289,-122.53125762939452,1438143712000,yes,1,MONDAY,DAY
119477402,37.97,-122.29,230006388,1462498200000,93,7761862,12463792,37.76357650756836,-122.41374206542969,1459406911000,yes,1,THURSDAY,EVENING
182918449,37.41,-122.05,223666658,1479436200000,151,18712511,24262864,37.79118728637695,-122.39830780029295,1458625431000,yes,1,THURSDAY,EVENING
131662362,37.76,-122.44,230261546,1462062600000,62,18678639,16628102,37.805660247802734,-122.42230987548828,1460315544000,yes,1,SATURDAY,EVENING
184996136,37.78,-122.42,230416267,1461720600000,13,19791669,24464195,37.7811164855957,-122.4272232055664,1460997269000,yes,1,TUESDAY,EVENING
191115895,37.49,-122.2,229848416,1462323600000,87,1731963,20399132,37.783287048339844,-122.4084243774414,1458854538000,yes,1,TUESDAY,EVENING
8104269,37.79,-122.42,230466401,1463531400000,1,19116412,24495380,37.77492904663086,-122.41941833496094,1461169888000,watching,1,TUESDAY,EVENING
13654939,37.79,-122.4,230159326,1462489200000,143,19569531,990261,37.42966079711914,-122.17291259765624,1460728399000,yes,1,THURSDAY,EVENING
7426317,37.75,-122.42,pvvbsyvhbwb,1463536800000,1,234020,1869971,37.748023986816406,-122.41981506347656,1024081200000,yes,1,TUESDAY,EVENING
91549502,37.97,-122.29,230424084,1461432600000,5,19324719,24492172,37.80543518066406,-122.46703338623048,1460834551000,yes,1,SATURDAY,DAY
