userId,groupId
50707982,2127761
50707982,14817872
50707982,1185709
50707982,9058632
50707982,19809005
50707982,18537692
50707982,15287342
50707982,18521821
50707982,1116379
50707982,18808788
50707982,1724117
50707982,18504405
50707982,468183
50707982,3287522
50707982,1063363
50707982,19230710
50707982,1279942
50707982,232924
50707982,18782401
50707982,2976972
50707982,3145422
50707982,1563381
50707982,19002307
50707982,19146434
50707982,8278422
50707982,3100612
50707982,3478232
50707982,3562712
50707982,1585143
50707982,18531818
50707982,2939352
50707982,101620
50707982,19864280
50707982,278015
200466648,19820783
200466648,1674847
200466648,18537692
200466648,6890592
200466648,1789201
200466648,1750865
200466648,11216742
200466648,754948
200466648,3106232
200466648,2929012
200466648,220319
200466648,17705452
200466648,19097414
200466648,1779901
200466648,247401
200466648,18311549
200466648,19816735
200466648,1671595
200466648,6913562
200466648,2939352
200466648,19311378
200466648,19124372
200466648,4398842
200466648,19495120
200466648,278015
200466648,18533222
200466648,19184408
188281654,8825222
188281654,2292131
188281654,12167482
188281654,18748701
188281654,13946322
188281654,685061
188281654,754948
188281654,18319896
188281654,3206432
188281654,7078012
188281654,18199045
188281654,3106232
188281654,13508462
188281654,18576954
188281654,17444782
188281654,1484211
188281654,5560562
188281654,1264308
188281654,2996362
188281654,19283596
188281654,12901992
188281654,18934796
188281654,3160222
188281654,1287330
188281654,12933622
188281654,13526522
188281654,19508254
188281654,19661595
188281654,9316402
188281654,779444
188281654,19332761
188281654,186051
188281654,3385842
188281654,1770462
188281654,1815773
188281654,18534227
188281654,18936170
188281654,11094242
188281654,18747989
188281654,1810133
188281654,483031
188281654,1482181
188281654,19659896
188281654,2929012
188281654,4183012
188281654,3446122
188281654,8441952
188281654,3252052
188281654,11931472
188281654,18492016
188281654,1727348
188281654,6957082
188281654,18263270
188281654,163827
188281654,6913562
188281654,18550893
188281654,1649006
188281654,1397868
188281654,1662434
188281654,15390102
188281654,4930742
187502860,1308467
187502860,6456032
187502860,214400
187502860,3009422
187502860,19785326
187502860,1622492
187502860,1260916
187502860,18521821
187502860,412022
187502860,14290762
187502860,2127761
187502860,335218
187502860,1471713
187502860,1625871
187502860,3430412
187502860,613648
187502860,4181732
187502860,19034329
187502860,8999092
3783957,418742
3783957,1105489
3783957,214400
3783957,1622492
3783957,5163512
141133732,18841630
141133732,214400
141133732,18748701
141133732,1743390
141133732,1486367
141133732,295310
141133732,3206432
141133732,1579786
141133732,1596172
141133732,17400592
141133732,18921401
141133732,18728071
141133732,1277071
141133732,1574020
141133732,1479691
141133732,1950851
141133732,1308467
141133732,18567867
141133732,18238770
141133732,1307958
141133732,3971482
141133732,1308084
141133732,432942
141133732,18973193
141133732,18625078
141133732,16109912
141133732,1138464
141133732,1681455
141133732,1929771
141133732,3430412
141133732,5798752
141133732,18686501
141133732,16893112
141133732,19282330
141133732,1307308
141133732,18941470
141133732,12634112
141133732,18644188
141133732,18579161
141133732,18650200
141133732,11295722
141133732,1792348
141133732,1167963
141133732,15880632
141133732,1175514
141133732,4322442
141133732,18890351
141133732,1793099
141133732,1813065
141133732,1063363
141133732,18956402
141133732,18482382
141133732,202838
141133732,1117002
141133732,3601002
141133732,2976972
141133732,3145422
141133732,19146566
141133732,14977152
141133732,553059
141133732,4617512
141133732,3998162
141133732,245107
141133732,163827
141133732,1773290
141133732,4010312
141133732,1810668
141133732,1210345
141133732,18870627
141133732,1061229
141133732,16456452
141133732,18757473
203231925,18644188
203231925,19639467
203231925,214400
203231925,1622492
203231925,122884
203231925,10229722
203231925,1816338
203231925,3180452
203231925,1487168
203231925,1333069
203231925,7890212
203231925,6135232
203231925,19312953
203231925,19588981
203231925,1308467
203231925,19097414
203231925,18420145
203231925,19582465
203231925,3487322
203231925,1773290
203231925,19833500
203231925,2939352
203231925,18358254
203231925,1848741
203231925,7714312
203231925,12419712
47636062,214400
47636062,1622492
47636062,18734904
47636062,1592222
47636062,4108952
47636062,7909712
47636062,2224141
47636062,685061
47636062,1584937
47636062,18509131
47636062,18395852
47636062,10808082
47636062,1625871
47636062,2929012
47636062,10549592
47636062,7657032
47636062,1349258
10423687,18308374
10423687,214400
10423687,1513747
10423687,1970651
10423687,2732902
10423687,1625871
10423687,3106232
10423687,2929012
10423687,2063171
10423687,3601002
10423687,33181
10423687,1031569
10423687,2976972
10423687,286566
10423687,1621434
10423687,3009422
10423687,1506610
10423687,1050229
10423687,19097414
10423687,18321342
10423687,418742
10423687,579832
10423687,2127761
10423687,761529
10423687,1698285
10423687,223541
10423687,4398842
10423687,19116568
10423687,12170372
10423687,9726762
14701371,1308467
14701371,19733548
14701371,214400
14701371,1513747
14701371,1484211
14701371,1192507
14701371,1882711
14701371,1288033
14701371,19311378
14701371,3106232
14701371,1429612
14701371,85466
14701371,146014
14701371,1103500
14701371,2063171
14701371,8999092
70941002,214400
70941002,17806602
70941002,295310
70941002,19085097
70941002,6813802
70941002,1596172
70941002,17165852
70941002,1950851
70941002,19749427
70941002,1308467
70941002,19641483
70941002,1796920
70941002,19690505
70941002,19894410
70941002,3971482
70941002,18878346
70941002,1714359
70941002,18684339
70941002,19303058
70941002,19774228
70941002,19290397
70941002,1549738
70941002,19179673
70941002,10543712
70941002,19818351
70941002,1674847
70941002,966214
70941002,19854054
70941002,1768147
70941002,18860757
70941002,3137252
70941002,18482382
70941002,19858550
70941002,3352172
70941002,19722099
70941002,3145422
70941002,1050229
70941002,1260916
70941002,19092676
70941002,19675979
70941002,19102803
70941002,19871836
70941002,18288483
70941002,3629762
70941002,7929602
70941002,1337449
70941002,18884445
70941002,19396953
70941002,19728851
131825862,1642265
131825862,214400
131825862,509188
131825862,299520
131825862,1513747
131825862,439939
131825862,1796126
131825862,12229052
131825862,1733277
131825862,6827872
131825862,1764885
131825862,5027412
131825862,7000562
131825862,394399
131825862,3849242
131825862,192035
131825862,1511094
131825862,1523510
131825862,1731388
131825862,7329222
131825862,10841612
131825862,6998592
131825862,559267
131825862,8641582
131825862,431528
131825862,16891822
131825862,418742
131825862,2232211
131825862,1810345
131825862,309168
131825862,6893532
131825862,1285412
131825862,14675942
131825862,1329576
131825862,1549738
131825862,348869
131825862,1087058
131825862,1622492
131825862,13888022
131825862,1674847
131825862,1663582
131825862,1749213
131825862,966214
131825862,766785
131825862,1677141
131825862,1945681
131825862,1769557
131825862,3501562
131825862,932063
131825862,2735352
131825862,1497540
131825862,2738032
131825862,1768000
131825862,4181732
131825862,2401912
131825862,3345872
131825862,1041515
131825862,1754495
131825862,3922002
131825862,1468925
131825862,3012672
131825862,7206912
131825862,1074174
131825862,1699447
131825862,5413052
131825862,411510
131825862,412022
131825862,7313822
131825862,1272801
131825862,2939352
131825862,1280356
131825862,1304426
131825862,404476
131825862,5432872
131825862,1299951
131825862,2662612
198568614,214400
198568614,19587305
198568614,1396273
198568614,1622492
198568614,4108952
198568614,8127802
198568614,3143272
198568614,19652844
198568614,1192507
198568614,14375602
198568614,14403602
198568614,19256620
198568614,18208351
198568614,3103652
198568614,2127761
198568614,2222291
10810079,19218724
10810079,214400
10810079,19664420
10810079,19759653
10810079,19760037
10810079,17665412
10810079,19686053
10810079,4726722
10810079,19050408
10810079,19674919
10810079,19850144
10810079,233747
10810079,19167423
10810079,19188927
10810079,19312953
10810079,19885104
10810079,19175428
10810079,1773370
10810079,19663373
10810079,1164978
10810079,2148611
10810079,19719183
10810079,19785870
10810079,1099444
10810079,19767945
10810079,19603971
10810079,19643779
10810079,19349390
10810079,19582465
10810079,418742
10810079,19656475
10810079,19800734
10810079,217906
10810079,1241639
10810079,18521891
10810079,19553171
10810079,18375202
10810079,19304348
10810079,19460755
10810079,19850133
10810079,19073180
10810079,19726994
10810079,19304166
10810079,18397017
10810079,1382487
10810079,19462250
10810079,11089642
10810079,19134688
10810079,1622492
10810079,19740009
10810079,1529425
10810079,18521821
10810079,1326557
10810079,8805452
10810079,13658522
10810079,19790050
10810079,1762890
10810079,19746557
10810079,19179894
10810079,18358219
10810079,1381955
10810079,18292673
10810079,18195010
10810079,1333069
10810079,19150916
10810079,286566
10810079,1041515
10810079,1149685
10810079,19851208
10810079,1260916
10810079,19716811
10810079,553059
10810079,19246792
10810079,911459
10810079,19762242
10810079,18358254
10810079,18222574
13263021,19733548
13263021,214400
13263021,18384027
13263021,1446802
13263021,1513747
13263021,1330962
13263021,18468496
13263021,19284780
13263021,1451546
13263021,450827
13263021,754948
13263021,14609102
13263021,529693
13263021,220053
13263021,10096652
13263021,18402435
13263021,1950851
13263021,1308467
13263021,17094822
13263021,1251504
13263021,1684154
13263021,10641542
13263021,139559
13263021,1484211
13263021,1203892
13263021,10094642
13263021,5856112
13263021,1752752
13263021,980773
13263021,120239
13263021,1185724
13263021,16716752
13263021,18449590
13263021,19357074
13263021,5163512
13263021,2099351
13263021,1028151
13263021,1848741
13263021,4398842
13263021,3458702
13263021,18388900
13263021,4418302
13263021,195517
13263021,306884
13263021,1382487
13263021,6555302
13263021,220231
13263021,1622492
13263021,18572509
13263021,1326557
13263021,4460302
13263021,1882711
13263021,1227102
13263021,177615
13263021,120275
13263021,6610992
13263021,202838
13263021,17520862
13263021,11105662
13263021,2929012
13263021,1186504
13263021,146014
13263021,99679
13263021,1593158
13263021,19334393
13263021,1961341
13263021,1409782
13263021,1041515
13263021,1597692
13263021,1041129
13263021,1260916
13263021,18317053
13263021,553059
13263021,19246792
13263021,1585143
13263021,411510
13263021,18531818
13263021,18407915
13263021,18358254
13263021,980729
13263021,1304426
13263021,1429612
13263021,13068092
13263021,257791
13263021,18533222
13263021,1563498
13263021,1104494
13263021,4287422
141762382,214400
141762382,15288682
141762382,1513747
141762382,17806602
141762382,1763346
141762382,1662355
141762382,2241321
141762382,646683
141762382,19399098
141762382,54676
141762382,8982812
141762382,302108
141762382,19703094
141762382,19749427
141762382,1515528
141762382,1308467
141762382,1796920
141762382,19690246
141762382,19582465
141762382,777254
141762382,10297392
141762382,14100452
141762382,2099351
141762382,19037978
141762382,4398842
141762382,4577532
141762382,3458702
141762382,7371082
141762382,19184408
141762382,19726994
141762382,3628022
141762382,18397017
141762382,1674847
141762382,12854412
141762382,1326557
141762382,1768147
141762382,766785
141762382,1227102
141762382,14664082
141762382,18982252
141762382,18619341
141762382,18924019
141762382,19659896
141762382,18482382
141762382,1623744
141762382,1961341
141762382,19002432
141762382,19097414
141762382,18317053
141762382,553059
141762382,3881302
141762382,19246792
141762382,18531818
141762382,19284182
141762382,5493792
141762382,18527085
141762382,19769434
141762382,1720160
141762382,7251602
141762382,1337449
141762382,18389094
2531721,882508
2531721,14638302
2531721,1382487
2531721,214400
2531721,1770462
2531721,966214
2531721,1496414
2531721,1486367
2531721,295310
2531721,13658842
2531721,1579786
2531721,263185
2531721,220053
2531721,2929012
2531721,1458956
2531721,220319
2531721,1531466
2531721,1130737
2531721,1308467
2531721,1773370
2531721,1149685
2531721,1050229
2531721,1260916
2531721,1308084
2531721,10094642
2531721,553059
2531721,6135542
2531721,384873
2531721,1714359
2531721,10012022
2531721,3607192
2531721,449654
2531721,579832
2531721,1567335
2531721,217906
2531721,2127761
2531721,5163512
2531721,18901590
2531721,377906
2531721,1028151
2531721,7929602
2531721,232319
2531721,1061229
2531721,1549738
2531721,7714312
2531721,12419712
203086049,882508
203086049,6555302
203086049,9058632
203086049,1513747
203086049,1622492
203086049,4460302
203086049,1579786
203086049,263185
203086049,2929012
203086049,3657262
203086049,1085518
203086049,1950851
203086049,1308467
203086049,1506610
203086049,139559
203086049,214315
203086049,1752752
203086049,7484952
203086049,18317053
203086049,18292476
203086049,12975912
203086049,3160222
203086049,412022
203086049,4009932
203086049,3430412
3424175,1308467
3424175,1307894
3424175,18900427
3424175,1536363
3424175,5917702
3424175,5221072
123561652,18397017
123561652,1382487
123561652,6555302
123561652,214400
123561652,1513747
123561652,1330962
123561652,19760037
123561652,1326557
123561652,4460302
123561652,19674919
123561652,177615
123561652,3772982
123561652,1907471
123561652,19179894
123561652,18292673
123561652,3657262
123561652,146014
123561652,4626842
123561652,1308467
123561652,1611128
123561652,1961341
123561652,19150916
123561652,19002432
123561652,19719183
123561652,10110462
123561652,19108933
123561652,19716811
123561652,1752752
123561652,1714359
123561652,911459
123561652,18531818
123561652,2222291
123561652,2686362
123561652,6913562
123561652,18407915
123561652,161268
123561652,18358254
123561652,980729
123561652,18941270
123561652,1848741
47163592,1308467
47163592,1961341
47163592,2976972
47163592,9058632
47163592,1041515
47163592,1513747
47163592,18397756
47163592,214315
47163592,9100482
47163592,19109138
47163592,19062801
47163592,1625871
47163592,2929012
47163592,4398842
47163592,11255122
47163592,18370305
47163592,3765122
47163592,1337449
47163592,12170372
47163592,1031569
200491211,18397017
200491211,18841630
200491211,9058632
200491211,214400
200491211,19413615
200491211,19502305
200491211,8638922
200491211,295310
200491211,766785
200491211,18618257
200491211,19188212
200491211,18482382
200491211,10096652
200491211,18682315
200491211,9618952
200491211,1308467
200491211,1961341
200491211,19502473
200491211,18182455
200491211,10094642
200491211,18292476
200491211,1714359
200491211,144429
200491211,19341010
200491211,9840352
200491211,13109182
200491211,119096
200491211,4398842
200491211,7929602
200491211,1337449
200491211,18884445
87275662,214400
87275662,18384027
87275662,1789201
87275662,19050408
87275662,18684946
87275662,16899472
87275662,18201094
87275662,1596172
87275662,18801415
87275662,387487
87275662,220319
87275662,11636142
87275662,1308467
87275662,2812682
87275662,11181832
87275662,18182455
87275662,1164978
87275662,1796920
87275662,1503666
87275662,10641542
87275662,11017102
87275662,63911
87275662,10094642
87275662,1752752
87275662,468011
87275662,3405442
87275662,2686362
87275662,1241639
87275662,1261861
87275662,5163512
87275662,10653082
87275662,18351396
87275662,19179673
87275662,19073180
87275662,1087058
87275662,11089642
87275662,1622492
87275662,1605725
87275662,966214
87275662,1768147
87275662,1750865
87275662,8605902
87275662,16794962
87275662,18947060
87275662,19495423
87275662,2929012
87275662,17121502
87275662,4626842
87275662,1593158
87275662,19588981
87275662,1645561
87275662,1742074
87275662,3145422
87275662,288486
87275662,17705452
87275662,1569780
87275662,11634002
87275662,2983752
87275662,18671481
87275662,1260916
87275662,1598207
87275662,1302138
87275662,3080002
87275662,411510
87275662,19794270
87275662,508278
87275662,6913562
87275662,18407915
87275662,18527085
87275662,1304426
87275662,1429612
87275662,13068092
87275662,19050975
87275662,1744356
87275662,19316312
87275662,19343833
196604723,18397017
196604723,18841630
196604723,214400
196604723,1513747
196604723,18382609
196604723,18468496
196604723,18775319
196604723,1796689
196604723,18860757
196604723,15025512
196604723,18504405
196604723,14609102
196604723,1618441
196604723,1662283
196604723,17836742
196604723,4256152
196604723,9466312
196604723,17165852
196604723,1680067
196604723,1950851
196604723,19722099
196604723,1308467
196604723,1742074
196604723,8259292
196604723,1194934
196604723,3971482
196604723,19108933
196604723,18720244
196604723,18311549
196604723,18790644
196604723,18517233
196604723,1714359
196604723,2129491
196604723,18398123
196604723,8944252
196604723,19311378
196604723,3629762
196604723,19279647
196604723,7929602
196604723,2705492
196604723,16456452
183298248,18217750
183298248,19854893
183298248,1513747
183298248,1486623
183298248,6890592
183298248,1789201
183298248,19284780
183298248,1527580
183298248,8164722
183298248,11428542
183298248,3087932
183298248,3682092
183298248,263185
183298248,12446372
183298248,2371391
183298248,1308467
183298248,2979342
183298248,17070112
183298248,18339122
183298248,19867914
183298248,18564659
183298248,4541292
183298248,18610742
183298248,19182602
183298248,19816735
183298248,9842852
183298248,17798712
183298248,1794339
183298248,6865232
183298248,19037978
183298248,1678882
183298248,2327581
183298248,19691283
183298248,882508
183298248,18397017
183298248,1087058
183298248,19883628
183298248,220231
183298248,1370705
183298248,19055466
183298248,4460302
183298248,1750865
183298248,1882711
183298248,3755892
183298248,8605902
183298248,3609702
183298248,9132762
183298248,1336390
183298248,19179894
183298248,3494502
183298248,15048112
183298248,19493500
183298248,2929012
183298248,10091972
183298248,14490752
183298248,1593158
183298248,1961341
183298248,13340072
183298248,10110462
183298248,2983752
183298248,19108933
183298248,10153202
183298248,18846583
183298248,1302138
183298248,247401
183298248,1396095
183298248,3080002
183298248,19076940
183298248,1288033
183298248,9840352
183298248,335218
183298248,55929
183298248,1429612
183298248,18533222
183298248,5241292
183298248,18468496
183298248,341910
183298248,1700748
183298248,9418522
183298248,1716109
183298248,3106232
183298248,4498652
183298248,19884469
183298248,220319
183298248,1950851
183298248,18766524
183298248,1164978
183298248,1484211
183298248,10094642
183298248,1557670
183298248,7660742
183298248,5163512
183298248,1058473
183298248,6555302
183298248,1622492
183298248,5097352
183298248,18537692
183298248,18572509
183298248,19229923
183298248,4360842
183298248,13403652
183298248,1326557
183298248,1387740
183298248,1116379
183298248,1684946
183298248,468183
183298248,1330116
183298248,1789387
183298248,18482382
183298248,1212871
183298248,1680067
183298248,85466
183298248,1623751
183298248,18668027
183298248,18849016
183298248,1679859
183298248,18317053
183298248,227048
183298248,2425032
183298248,579832
183298248,18531818
183298248,4948922
183298248,504817
183298248,2775772
183298248,18339809
183298248,18358254
183298248,2612702
183298248,3663822
183298248,1707494
183298248,4189122
183298248,8720762
185355980,18875170
185355980,19185955
185355980,19256620
185355980,3772982
185355980,18347527
185355980,16972052
185355980,1625871
185355980,3657262
185355980,8688542
185355980,225566
185355980,1308467
185355980,1796920
185355980,1192507
185355980,1649715
185355980,8383572
185355980,3172382
185355980,1241639
185355980,18473260
185355980,1681455
185355980,3430412
185355980,1572653
185355980,19290397
185355980,19654763
185355980,18397017
185355980,7061032
185355980,1674847
185355980,18597981
185355980,1550685
185355980,4460302
185355980,1882711
185355980,10594282
185355980,1708628
185355980,5662212
185355980,18400842
185355980,19428474
185355980,2751102
185355980,2929012
185355980,1333069
185355980,19434613
185355980,99679
185355980,1961341
185355980,19150916
185355980,18586234
185355980,19002432
185355980,1349233
185355980,2983752
185355980,19097414
185355980,1260916
185355980,553059
185355980,18876747
185355980,412022
185355980,18176103
185355980,6913562
185355980,19871836
185355980,18512749
185355980,18527085
185355980,1304426
185355980,1720160
185355980,4860872
185355980,6456032
185355980,214400
185355980,184974
185355980,3106232
185355980,19763381
185355980,8890652
185355980,19188927
185355980,3984032
185355980,4158882
185355980,13345622
185355980,3009422
185355980,3971482
185355980,10094642
185355980,18321342
185355980,1714359
185355980,18515127
185355980,771493
185355980,18449590
185355980,418742
185355980,9221692
185355980,2686362
185355980,19250576
185355980,19357074
185355980,3971722
185355980,4398842
185355980,7431112
185355980,18849698
185355980,3628022
185355980,6555302
185355980,1562836
185355980,1718233
185355980,18552031
185355980,297410
185355980,18572509
185355980,16853702
185355980,1326557
185355980,3137252
185355980,8837192
185355980,19330802
185355980,18292673
185355980,18323137
185355980,4183012
185355980,4626842
185355980,18820290
185355980,1660614
185355980,1823487
185355980,19603660
185355980,18317053
185355980,194793
185355980,3998162
185355980,18531818
185355980,18407915
185355980,18358254
185355980,1471713
185355980,11255122
185355980,14360352
185355980,1010418
185355980,16456452
173918732,1308467
173918732,243330
173918732,882508
173918732,3145422
173918732,17070112
173918732,1970651
173918732,966214
173918732,19790050
173918732,411510
173918732,263185
173918732,19509950
173918732,2929012
173918732,9466312
173918732,3663822
173918732,4577532
173918732,232319
182594830,4360642
182594830,6456032
182594830,15288682
182594830,19749033
182594830,8999692
182594830,18963364
182594830,1608848
182594830,18696470
182594830,19080111
182594830,3087932
182594830,19882426
182594830,9090972
182594830,2857522
182594830,8688542
182594830,18939194
182594830,19044664
182594830,18766853
182594830,225566
182594830,1031569
182594830,1312139
182594830,1515528
182594830,1308467
182594830,18658364
182594830,18766524
182594830,1396273
182594830,1506610
182594830,16291422
182594830,19621773
182594830,432942
182594830,1241150
182594830,1120703
182594830,3160222
182594830,19322888
182594830,19360393
182594830,19819678
182594830,246833
182594830,2686362
182594830,10648592
182594830,157105
182594830,1241639
182594830,18570030
182594830,5163512
182594830,10653082
182594830,3264012
182594830,18256809
182594830,19654763
182594830,882508
182594830,17369672
182594830,6555302
182594830,268480
182594830,18975845
182594830,3150712
182594830,1326557
182594830,1167963
182594830,1708628
182594830,1640393
182594830,12355692
182594830,8661462
182594830,19638271
182594830,13333022
182594830,18292673
182594830,9012702
182594830,18031562
182594830,4626842
182594830,19485941
182594830,6229762
182594830,18686656
182594830,19458165
182594830,364389
182594830,1961341
182594830,19831886
182594830,18586234
182594830,1569141
182594830,1823487
182594830,247401
182594830,8541032
182594830,18041342
182594830,412022
182594830,10126442
182594830,18857967
182594830,19861215
182594830,9567712
182594830,18502891
182594830,2222291
182594830,447601
182594830,1471713
182594830,1791724
182594830,18527085
182594830,18975193
182594830,316792
182594830,19444182
196925089,1308467
196925089,3145422
196925089,19795535
196925089,19598056
196925089,19304066
196925089,19493069
196925089,16867172
196925089,19413615
196925089,19686053
196925089,295310
196925089,18808788
196925089,1750865
196925089,3137252
196925089,1063363
196925089,19661595
196925089,4256152
196925089,7929602
196925089,1549738
196925089,19749427
196925089,19794928
196925089,19588981
201368907,1308467
201368907,1961341
201368907,2976972
201368907,18397017
201368907,19764716
201368907,214400
201368907,1503666
201368907,1513747
201368907,19097414
201368907,1674847
201368907,18317053
201368907,194793
201368907,1882711
201368907,360776
201368907,11216742
201368907,18982252
201368907,18339809
201368907,1625871
201368907,2612702
201368907,3657262
201368907,220319
201368907,1337449
6387118,214400
6387118,1513747
6387118,1006984
6387118,9100482
6387118,1816338
6387118,15810492
6387118,215249
6387118,726744
6387118,3106232
6387118,1277071
6387118,1031569
6387118,1308467
6387118,2976972
6387118,18409402
6387118,11717332
6387118,18426546
6387118,2127761
6387118,510900
6387118,1027643
6387118,17554302
6387118,1848741
6387118,1577058
6387118,1367791
6387118,8376322
6387118,531191
7116150,18695901
7116150,295310
7116150,19452770
7116150,6813802
7116150,1617238
7116150,16811982
7116150,1813065
7116150,1063363
7116150,652895
7116150,4256152
7116150,17165852
7116150,9732942
7116150,15363702
7116150,16394982
7116150,1520712
7116150,1745349
7116150,1308467
7116150,3145422
7116150,1194934
7116150,9852272
7116150,18584881
7116150,1714359
7116150,1567335
7116150,3342082
7116150,19656475
7116150,13924582
7116150,9376762
7116150,18527085
7116150,18686501
7116150,7929602
7116150,19804432
7116150,15046682
189333365,18308374
189333365,1513747
189333365,19654703
189333365,19701032
189333365,17806602
189333365,2773292
189333365,19127589
189333365,19085097
189333365,6813802
189333365,14609102
189333365,19337778
189333365,6996092
189333365,17715992
189333365,1625871
189333365,4329562
189333365,17165852
189333365,18448643
189333365,19599409
189333365,16697822
189333365,7939672
189333365,6444352
189333365,18548025
189333365,18535230
189333365,18874170
189333365,629792
189333365,1144383
189333365,13924582
189333365,18676782
189333365,1027643
189333365,3392262
189333365,18930965
189333365,19652627
189333365,18932506
189333365,2327581
