memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
185405911,40.67,-73.9,xvxzqlywfbtb,1489622400000,1,18868587,24185965,40.71278381347656,-74.00594329833984,1456763674000,yes,1,WEDNESDAY,EVENING
102074472,40.73,-74.01,xdlfslyvlbkb,1470610800000,1,19799308,24229580,40.72901153564453,-73.98928833007812,1459798998000,yes,1,SUNDAY,EVENING
134994352,40.75,-73.99,fkcgrlyvpbgb,1478296800000,1,19211314,12841152,40.75127029418945,-73.9886245727539,1457270530000,yes,1,FRIDAY,EVENING
14005004,40.75,-73.99,cfjpqywfbgb,1488668400000,1,1788798,822105,40.73801803588867,-74.00115966796875,1024081200000,yes,1,SATURDAY,EVENING
191762177,40.73,-74.07,hpnvnlywgbsb,1492171200000,2,18863602,24048343,40.73728942871094,-74.07054901123047,1452749171000,yes,1,FRIDAY,DAY
8337938,40.77,-73.96,vcfdrlyvpbkc,1480260600000,1,19655923,9869822,40.72228240966797,-73.24872589111328,1457014154000,yes,1,SUNDAY,DAY
8935020,40.72,-74.0,slmshlywgbfb,1491260400000,4,213545,1411085,40.755950927734375,-73.99072265625,1434589796000,yes,1,MONDAY,EVENING
2602262,40.75,-74.03,223746802,1463749200000,3,18722386,926086,40.73701477050781,-74.02710723876953,1436214036000,yes,1,FRIDAY,DAY
195552392,40.8,-73.94,tgxhmlyvpbgc,1480008600000,2,1703354,23687718,40.80805969238281,-73.9639892578125,1447853421000,yes,1,THURSDAY,DAY
69723272,40.76,-73.99,cwwpflyvpbdc,1479859200000,1,399919,23837660,40.76068115234375,-73.96930694580078,1424140133000,yes,1,TUESDAY,EVENING
31492942,33.99,-118.45,vhhnslyvqbsb,1481756400000,1,6893532,24486684,40.64131164550781,-73.77813720703125,1460746757000,yes,1,WEDNESDAY,EVENING
8887080,40.85,-73.98,230498878,1464820200000,89,18706743,24225238,40.72322082519531,-74.00496673583984,1461180599000,yes,1,WEDNESDAY,EVENING
1164150,40.73,-73.99,lcmtflywcbwb,1484697600000,3,622378,346140,40.73352813720703,-73.9898681640625,1424902851000,yes,1,TUESDAY,EVENING
7467083,40.7,-73.94,pttsvyvkbmb,1468090800000,12,1787271,1084461,40.712703704833984,-74.01165771484375,1309910513000,yes,1,SATURDAY,DAY
8405832,34.03,-84.14,ppklmlyvlbmb,1470783600000,1,19149501,24225421,40.78914260864258,-73.13496398925781,1448329749000,yes,1,TUESDAY,EVENING
58989092,40.63,-73.95,230283280,1462015800000,4,18531155,24021725,40.67286682128906,-73.9689712524414,1460688429000,yes,1,SATURDAY,DAY
8935020,40.72,-74.0,dpmshlyvmbqb,1473717600000,7,690992,503466,40.752723693847656,-73.98307037353516,1434590945000,yes,1,MONDAY,EVENING
134601672,40.73,-74.01,229976540,1461450600000,12,207532,908498,40.747962951660156,-73.99376678466797,1460560061000,yes,1,SATURDAY,EVENING
128015262,40.75,-74.03,dpxpwhyvqbzb,1482192000000,1,12094452,17935702,40.74670028686523,-74.03782653808594,1392858682000,yes,1,MONDAY,EVENING
194777838,40.75,-73.99,230066523,1461967200000,119,4228642,883795,40.74409484863281,-73.98772430419922,1460203331000,yes,1,FRIDAY,EVENING
187431586,40.73,-73.95,wkzfjlyvqblc,1482973200000,1,18603917,23839810,40.72215270996094,-73.94808197021484,1436795491000,yes,1,WEDNESDAY,EVENING
143819812,40.8,-73.4,230318352,1461793500000,48,15104552,24284973,40.76213073730469,-73.9730224609375,1460997907000,yes,1,WEDNESDAY,DAY
199843908,40.71,-74.0,230550359,1462483800000,34,17554752,22980502,40.7293701171875,-73.99047088623047,1461268133000,yes,1,THURSDAY,DAY
30609832,40.79,-73.95,230264815,1462644000000,54,45494,1237702,40.77412414550781,-73.97113800048828,1460295110000,yes,1,SATURDAY,DAY
6627539,40.76,-73.99,bjmhqlywfbkb,1488929400000,1,18252586,23630705,40.754783630371094,-73.98129272460938,1455018239000,yes,1,TUESDAY,EVENING
202814606,40.76,-73.99,229562969,1461511800000,28,423843,24425049,40.70327758789063,-74.01702880859375,1459951561000,yes,1,SUNDAY,DAY
106601042,40.75,-73.99,mwjcjlyvnbnb,1476136800000,8,2638322,503466,40.752723693847656,-73.98307037353516,1436194300000,yes,1,MONDAY,EVENING
153848212,40.73,-74.07,rdblslyvjbjb,1465254000000,10,18712367,24425214,0.0,0.0,1460998823000,yes,1,MONDAY,EVENING
184174927,40.73,-73.99,dvmjnlyvqbtb,1481846400000,1,5280512,13068382,40.725852966308594,-73.99018859863281,1451829399000,yes,1,THURSDAY,EVENING
14257086,40.75,-73.99,pscvzyvgbjc,1461709800000,100,1561620,23913383,40.75367736816406,-73.97856903076172,1460044668000,yes,1,TUESDAY,EVENING
2824628,40.75,-73.97,227491178,1462312800000,46,13327182,16905902,40.759727478027344,-73.9852066040039,1454708085000,yes,1,TUESDAY,EVENING
203291160,40.88,-73.91,230381673,1462918500000,2,12854292,18628382,40.70648956298828,-74.00910949707031,1461063767000,yes,1,TUESDAY,EVENING
4461378,41.03,-74.13,229488319,1461511800000,36,1405914,24009645,40.704891204833984,-74.01732635498047,1461286782000,yes,1,SUNDAY,DAY
73741832,40.73,-74.01,230544411,1461508200000,10,1560588,24502160,0.0,0.0,1461258663000,no,0,SUNDAY,DAY
120742582,40.75,-73.99,klvzklyvnbmb,1476025200000,2,11304522,24308508,40.74840545654297,-73.99281311035156,1443182897000,yes,1,SUNDAY,DAY
187431586,40.73,-73.95,wkzfjlywcbxb,1484787600000,1,18603917,23839810,40.72215270996094,-73.94808197021484,1436795491000,yes,1,WEDNESDAY,EVENING
188698047,41.41,-73.25,227232679,1461623400000,65,13312262,22848182,40.72327423095703,-74.0050048828125,1460414224000,yes,1,MONDAY,EVENING
92282512,40.76,-73.97,qnrbgjyvnbjb,1475791200000,1,10830142,924966,40.75471115112305,-73.97333526611328,1396576679000,yes,1,THURSDAY,EVENING
126015972,40.74,-73.99,mbhcnlywfbfc,1490270400000,2,12908192,5557252,40.76093673706055,-73.98104095458984,1450847671000,yes,1,THURSDAY,DAY
45248092,40.68,-73.95,gsrwmlyvjbnb,1465585200000,1,3827792,22967992,40.68607711791992,-73.95450592041016,1450105084000,yes,1,FRIDAY,DAY
131420242,40.67,-73.99,crtkllyvkbxb,1468884600000,1,19016453,22208752,40.63713455200195,-73.95459747314453,1444573755000,yes,1,MONDAY,EVENING
1002722,40.75,-73.98,fkpsnlyvmbmc,1475188200000,1,19323213,1463545,40.74384689331055,-73.98353576660156,1452554952000,yes,1,THURSDAY,EVENING
8043963,40.75,-73.99,btfnslywcbrb,1484361000000,1,19844038,1601763,40.7619743347168,-73.9253921508789,1460737004000,yes,1,FRIDAY,EVENING
12353580,40.67,-73.99,230021554,1461672000000,27,1792777,23934340,40.72602081298828,-73.99568939208984,1461183934000,yes,1,TUESDAY,DAY
199228990,40.74,-74.0,230171188,1462114800000,49,265135,6164862,40.715782165527344,-74.01537322998047,1459954501000,yes,1,SUNDAY,DAY
169083572,40.92,-73.86,229275030,1462640400000,15,2705322,23960795,40.75773620605469,-73.9891128540039,1457456413000,yes,1,SATURDAY,DAY
128015262,40.75,-74.03,dkrwphyvjblb,1465429500000,1,12094452,17935702,40.74670028686523,-74.03782653808594,1390156824000,yes,1,WEDNESDAY,EVENING
200342096,41.98,-71.32,229792298,1461423600000,8,14644692,24442775,42.34815216064453,-71.08367156982422,1458833565000,yes,1,SATURDAY,DAY
8940054,40.75,-73.88,cfzvsyvlbmc,1472515200000,1,1788816,743185,40.76313781738281,-73.99620056152344,1024081200000,yes,1,MONDAY,EVENING
191941484,40.73,-73.95,gncbplyvjbtb,1466038800000,1,18876994,844007,40.718055725097656,-73.95011138916016,1453143331000,yes,1,WEDNESDAY,EVENING
8940054,40.75,-73.88,qrtjhcywcbtb,1484506800000,1,1788816,1081243,40.64528274536133,-74.10464477539062,1321824048000,yes,1,SUNDAY,DAY
92282512,40.76,-73.97,qnrbgjyvmbtb,1473976800000,1,10830142,924966,40.75471115112305,-73.97333526611328,1396576679000,yes,1,THURSDAY,EVENING
189012635,40.8,-73.97,230419167,1461886200000,11,2063271,24217413,40.74710083007813,-73.99240112304688,1461011234000,yes,1,THURSDAY,EVENING
