101654102,skcvllyvlbnb,1
145810122,230466401,1
199892578,rhqgrlyvkbwb,1
186540078,hjjkslywdbqb,1
73021492,229821404,1
98143212,230031763,0
4738457,klwpplywdblb,1
183830340,229564686,1
83465112,229953096,1
14658661,228903749,1
183581687,230052551,1
123121642,229969641,1
55768452,215200502,1
116775852,228714287,1
8615259,84024272,0
195243231,229899301,1
22558671,shtnklywfbrb,1
82627482,nzgkrlyvgbgc,1
188145768,gpwmslyvgblc,1
152996882,tlfnjlywcbgc,1
4738457,klwpplyvmblc,1
70711852,qsmcllyvlbdc,1
192930743,229497370,1
47623322,mnsbnlywcblb,1
107347122,rnthrlywgbfb,1
104986552,qrwlqhytcbcc,0
62886662,229942105,1
119489612,dvjqthywgbhb,1
153324462,230031702,0
72426302,jphnslyvkbtb,1
12975978,grmgglywdbkb,1
187252669,228884321,1
2853561,230365936,1
93542562,qmhnslyvhbbc,1
153608362,227949598,1
153359612,ljhsklyvlbrb,1
101011462,229101082,1
185785279,dfblglyvhbpc,1
181865872,138971432,0
190877147,229965807,1
190075613,bhzsqlyvhbgb,1
106517482,229899301,1
191946280,229627975,1
188203642,138971542,0
41117742,229905439,1
19685091,228900959,1
182005602,229705738,1
28998672,qbsdwjyvjbjb,1
129120652,229899301,1
162429382,vwjmrlyvqbnb,1
41170422,228277833,1
152388362,dqmtclyvpbfb,1
185786295,znblglywcbhc,1
47156962,qxwrcfywfblc,1
203666313,230493151,1
109795632,84024272,1
22955151,228728559,0
114293602,230028736,1
27934502,lvdqplyvkbkc,1
195346182,229655812,1
183909604,xblnslywcbjb,1
68841932,nxzzmlyvnbtb,1
67498612,227814464,1
148710902,jfjsklyvlbcb,1
6564315,229699839,1
15090101,229627811,1
185972663,230327006,1
101875932,lgpxklyvgbhc,1
2136876,txrmllywcbpb,1
78486732,cthznlyvkbxb,1
122602312,229782831,1
118336092,hqplplyvqbpb,1
70458812,wckgglyvlbtb,1
176744562,xfglmlyvhbmc,1
10555965,223668878,1
8378339,230209780,1
2618470,230429439,0
83462712,229627975,1
184563912,230211703,1
13112166,230211259,1
4767366,wxjfklywgbmb,1
190075613,bhzsqlyvnbhb,1
188578831,138971542,0
122537482,229441568,1
176744562,vcglmlywdbkb,1
196698241,229564673,0
45087942,ztcvllywcbhc,1
114577162,229159919,1
159632402,138971542,1
62253622,229627811,1
48575812,223690549,1
157742822,227288317,1
184249078,brwkqlyvjbwb,1
73869802,229126827,1
176744562,vcglmlywdbcc,1
62287312,221127808,0
197463462,229655812,1
43461342,mddgrlyvmbgb,1
11712422,229798685,1
182835811,228361454,1
48109502,bkqbplyvmbqb,1
39791752,lgpxklyvmbjc,1
146510772,230322314,1
133578252,230468134,1
129582312,229953096,1
133224752,dvhdgjyvjbgb,1
155530062,228922098,1
4288762,pgjnslyvnbzb,1
22444471,mszwnlyvnbnc,1
48109502,mkqbplyvnbhc,1
4249680,vhnrnlywcblb,1
71857362,qmhnslyvpbxb,1
109786302,228341143,1
139087542,221127808,1
25696472,222051043,0
78486732,cthznlyvgbhc,1
192126534,lvdqplyvlbgc,1
70711852,qsmcllyvjbkc,1
50412492,229081478,1
10062604,229841984,1
113348652,227622666,1
152365382,dtnrggyvgbkc,1
143113902,227117701,1
195571763,229798685,1
152541242,227288635,1
82627482,ckxbslyvhbpb,1
48694072,rztgklyvqblc,1
104938132,gzwprlyvkbnb,1
11568311,smsqnlyvjbgb,1
9507968,229848416,1
120729952,230493630,1
115374802,16209170,1
7594669,230355582,1
28696082,mdwrplyvqbwb,1
84179742,230209780,1
201718672,230174909,1
105652062,229564673,1
1900642,230521644,1
192869213,gzblslyvjbmb,1
38376632,223764390,1
119356092,84024272,1
145130102,230028736,1
189476208,230365936,1
13150781,228922098,1
62244402,230471556,1
13732802,226121902,1
74483802,kqpvplyvlbbc,1
132842792,djjqglyvhbkc,1
12086449,229964081,1
201681804,230124070,0
28696082,xxkkmlyvkbjc,1
74483802,kqpvplyvqbpc,1
7983540,nsmpllyvmbkc,1
201617863,229601128,1
120257132,230190736,1
114754232,ftvnjlywcbfc,1
184533906,138971542,0
3194399,222051043,0
146658152,qpwkwjyvkbqb,1
113514372,whqdslyvgbkc,0
183160396,84024272,1
5807837,dqmtclyvnbjb,1
29676242,wjwsklyvgbjc,1
202154459,230261546,1
107093502,229923953,1
176744562,mfglmlyvpbjc,1
120290822,153868222,1
7125982,153868222,1
11322029,dtjxncywfbfb,1
1711396,mfkxnlyvlbrb,1
110596302,gpwmslyvmblb,1
198338157,55260062,0
202041741,229815898,1
176744562,zdglmlyvqbmc,1
107478092,229627811,1
4288762,wvmsnlyvmbcc,1
7377996,230475901,1
105882132,229943147,1
68841932,hjqzrlyvmbjb,1
51493952,227743914,1
13551311,cbfgnlyvnbtb,1
71677182,rzgrrlyvmbnb,1
11248928,svhmglywcbjc,1
28998672,mgsbnlyvjbbc,1
26589432,230475901,1
24674952,229945115,1
12263242,229992577,1
2349308,wxzcrlyvgbjc,1
13714230,vmpnrlyvjbcc,1
9484539,lvdqplyvlbpc,1
28625512,lvdqplyvkbkc,1
9653868,230327147,0
186206322,229045007,0
9017122,84024272,0
11603561,230267578,0
195172614,230502628,1
14261848,ttdjmlyvlbnb,1
201175913,230027672,1
176276952,gzblslyvkbvb,1
47156962,qgxrcfyvpbfb,1
188768667,230448924,0
56586032,230027292,1
3460080,230470724,1
13130922,230480149,1
186702802,vgvkhlyvlbpc,1
53038122,229073175,1
92004092,230236598,1
184336053,drslhlyvhbcb,1
177227492,226121902,1
183909604,jckgglyvnbnb,1
189046191,84024272,1
9479757,wjwsklywdblc,1
72550372,qnxcdkywdbjb,1
38951812,227124226,0
71857362,qmhnslyvhbbc,1
11568311,mmbgslyvhbwb,1
55750892,229137980,1
186020841,fgswqlyvnbzb,1
106350642,kjggnlyvjbhc,1
132842792,djjqglyvpbxb,1
193565314,lgffmlyvjbdc,1
156438452,sggdrlyvhbhb,1
13157469,229572815,1
11322029,dtjxncyvnbcc,1
5026457,230322011,1
10398140,230035379,1
21934961,230365936,1
171908612,rzgfrlyvlbxb,1
146658152,qmwkwjywfbvb,1
7426317,pvvbsyvkbqb,1
141040622,rhphglyvgbkc,1
201886017,225579767,1
62230882,228214372,1
15552931,dqlmjhyvhblb,1
188854067,230075938,1
135367552,qbvmzhywdbcc,1
46878082,229260566,1
183818533,84024272,0
4288762,wvmsnlywcbgb,1
70904412,gpwmslyvgbcc,1
93542562,gzblslyvjbmb,1
70904412,gpwmslyvkblc,1
88876302,ppshslyvmbsb,1
12170747,230456550,1
184121215,138971542,1
163710182,xrdjslyvjbkb,1
182720785,rztgklywdbcb,1
36398572,tngxdlyvjbhc,1
196057715,229994758,1
106609912,138971542,0
123339402,230023441,1
195168394,229965807,1
9189123,230240337,0
32639182,230141882,1
157904122,xbjnplyvqblb,1
136944582,fswtrlyvkbbc,1
4695248,qjrvthyvhbnb,1
12398357,230023441,1
19814971,rztgklywgbhb,1
202926217,rgdlslyvjbrb,1
