186386775,229869592,1
201333291,229869592,0
3432975,229869592,1
65246162,229869592,1
13183019,229869592,1
9635686,229869592,1
40762392,229869592,1
20084431,229869592,1
12728084,229869592,0
93515872,229869592,1
185442497,229869592,1
182828730,229869592,1
189962531,229869592,1
5448729,229869592,1
117377002,229869592,1
183685040,229869592,1
190788705,229869592,1
181381502,229869592,1
154816362,229869592,1
154149432,229869592,1
81941772,229869592,1
3083288,229869592,1
80867272,229869592,1
64368002,229869592,1
14388257,229869592,1
4675779,229869592,1
2741328,229869592,1
51959122,229869592,1
180531372,229869592,1
8265177,229869592,1
185465830,229869592,1
66392172,229869592,1
203156330,229869592,0
49465162,229869592,1
93118392,229869592,1
136324972,229869592,1
184157160,229869592,1
154620002,229869592,0
33191502,229869592,1
144935712,229869592,1
150788902,229869592,1
201093009,229869592,1
32042952,229869592,1
191175952,229869592,1
12370722,229869592,1
10573859,229869592,1
7902155,229869592,1
12072094,229869592,1
10335322,229869592,1
188383853,229869592,1
8350694,229869592,1
12160330,229869592,1
3979785,229869592,1
133362652,229869592,0
200652411,229869592,1
182882354,229869592,1
23638971,229869592,1
9809879,229869592,0
6362054,229869592,1
51933042,229869592,1
108366462,229869592,1
191211695,229869592,1
13762355,229869592,1
156008512,229869592,1
136913212,229869592,1
13760191,229869592,1
81794692,229869592,0
109078912,229869592,1
8397759,229869592,1
11389662,229869592,1
192203365,229869592,1
191097785,229869592,1
58752812,229869592,1
193058196,229869592,1
14185773,229869592,1
40241972,229869592,1
183466662,229869592,1
183004575,229869592,1
11878014,229869592,1
107164312,229869592,1
72069442,229869592,1
134040982,229869592,1
136948242,229869592,1
8468628,229869592,1
1237529,229869592,1
201185482,229869592,1
132194462,229869592,1
78116262,229869592,1
176916522,229869592,1
12742062,229869592,1
186073659,229869592,1
11005245,229869592,1
66865132,229869592,0
8802869,229869592,1
11014987,229869592,1
131728602,229869592,1
3515661,229869592,1
134997692,229869592,1
195499753,229869592,1
142301792,229869592,1
191279116,229869592,1
200704428,229490792,1
186386775,229490792,1
65246162,229490792,1
11233892,229490792,1
47415772,229490792,1
12728084,229490792,0
93515872,229490792,1
182828730,229490792,1
190788705,229490792,1
9204496,229490792,1
198338360,229490792,1
154149432,229490792,1
3083288,229490792,1
80867272,229490792,1
64368002,229490792,1
14388257,229490792,1
190521117,229490792,1
2741328,229490792,1
180531372,229490792,1
66392172,229490792,1
3549819,229490792,1
29458712,229490792,1
49465162,229490792,1
93118392,229490792,1
136324972,229490792,1
184157160,229490792,1
33191502,229490792,1
150788902,229490792,1
201093009,229490792,1
12370722,229490792,1
10573859,229490792,1
7902155,229490792,1
12072094,229490792,1
2146089,229490792,1
8350694,229490792,1
12160330,229490792,1
3979785,229490792,1
200652411,229490792,1
9809879,229490792,1
6362054,229490792,1
51933042,229490792,1
13762355,229490792,1
136913212,229490792,1
13716867,229490792,1
28244172,229490792,1
8397759,229490792,1
11389662,229490792,1
192203365,229490792,1
191097785,229490792,1
58752812,229490792,1
193058196,229490792,1
40241972,229490792,1
183004575,229490792,1
191822773,229490792,1
11878014,229490792,1
107164312,229490792,1
134040982,229490792,1
136948242,229490792,1
8468628,229490792,1
1237529,229490792,1
201185482,229490792,1
73594452,229490792,1
78116262,229490792,1
12742062,229490792,1
11005245,229490792,1
8802869,229490792,1
56417612,229490792,1
11014987,229490792,1
131728602,229490792,1
195499753,229490792,1
191279116,229490792,1
94047572,229346241,1
200704428,229346241,1
3432975,229346241,1
65246162,229346241,1
13183019,229346241,1
47415772,229346241,1
20084431,229346241,1
12728084,229346241,0
93515872,229346241,1
182828730,229346241,1
19098391,229346241,1
5448729,229346241,1
190788705,229346241,1
9204496,229346241,1
181381502,229346241,1
154149432,229346241,1
81941772,229346241,1
89531652,229346241,1
10267350,229346241,1
14388257,229346241,1
202600567,229346241,1
81599722,229346241,1
2741328,229346241,1
51959122,229346241,1
180531372,229346241,1
185092801,229346241,1
101260822,229346241,1
66392172,229346241,1
3549819,229346241,1
183404072,229346241,1
49465162,229346241,1
136324972,229346241,1
184157160,229346241,1
201093009,229346241,1
191175952,229346241,1
12370722,229346241,1
10573859,229346241,1
7902155,229346241,1
12072094,229346241,1
10335322,229346241,1
8350694,229346241,1
12160330,229346241,1
3979785,229346241,1
48343352,229346241,1
200652411,229346241,1
51933042,229346241,1
108366462,229346241,1
13716867,229346241,1
12418005,229346241,1
81794692,229346241,1
4541217,229346241,1
192203365,229346241,1
191097785,229346241,1
193058196,229346241,1
40241972,229346241,1
1326031,229346241,1
183466662,229346241,1
183004575,229346241,1
107164312,229346241,1
134040982,229346241,1
8468628,229346241,1
198298514,229346241,1
73594452,229346241,1
66865132,229346241,1
8802869,229346241,1
56417612,229346241,1
11014987,229346241,1
131728602,229346241,1
3808858,229346241,1
191279116,229346241,1
197769995,229059047,0
196730735,229059047,0
201487201,230517080,0
197769995,230517080,0
196730735,230517080,0
187713664,229690176,0
197769995,229690176,0
196730735,229690176,0
197769995,230374824,0
196730735,230374824,0
201487201,230496764,0
197769995,230496764,0
197769995,mglbdlyvgbdc,0
196730735,mglbdlyvgbdc,0
197769995,228939024,0
197769995,230450086,1
201487201,230460597,0
197769995,230460597,0
196730735,230460597,1
30587762,229620255,0
197769995,229775955,0
201487201,230449506,0
197769995,230449506,0
180210262,230224107,1
183404072,230224107,1
189097950,230224107,1
8474253,230224107,1
13762355,230224107,0
191097785,230224107,1
80522362,227889545,1
155587052,227889545,1
185092801,227889545,1
12161988,227889545,1
164510652,227889545,1
203153812,227889545,1
202329120,227889545,1
182812611,227889545,1
80522362,227889626,1
155587052,227889626,1
12161988,227889626,1
164510652,227889626,1
80522362,229675481,1
155587052,229675481,1
12161988,229675481,1
164510652,229675481,1
80522362,229675548,1
155587052,229675548,1
12161988,229675548,1
164510652,229675548,1
80522362,229675583,1
155587052,229675583,1
12161988,229675583,1
164510652,229675583,1
80522362,229675615,1
155587052,229675615,1
12161988,229675615,1
164510652,229675615,1
80522362,229675656,1
155587052,229675656,1
12161988,229675656,1
164510652,229675656,1
80522362,229675690,1
155587052,229675690,1
12161988,229675690,1
164510652,229675690,1
69347052,230403804,0
139915592,230403804,1
26347732,230403804,1
89531652,230403804,1
161636542,230403804,1
66392172,230403804,1
7902155,230403804,1
8474253,230403804,1
8468628,230403804,1
131728602,230403804,1
134997692,230403804,1
95999242,230107192,1
3432975,230107192,1
156612622,230107192,1
11784392,230107192,1
40478632,230107192,0
87247362,230107192,1
12160330,230107192,1
94273172,230107192,1
185398130,230107192,1
24376602,230107192,0
135141372,230107192,1
58349662,230107192,1
182247302,230107192,1
3432975,230403799,0
40478632,230403799,0
37450222,230403799,1
87247362,230403799,1
189004891,230403799,1
15584341,230403799,1
185398130,230403799,1
24376602,230403799,1
182247302,230403799,1
4988418,230114447,1
12170832,230365359,1
116488672,230365359,1
190218992,230365359,1
2947177,230365359,1
201155962,230365359,1
111231472,230365359,0
12160330,230365359,1
182502499,230365359,1
14485902,230365359,1
193688184,230365359,1
201155962,230359566,1
111231472,230359566,1
193688184,230359566,1
3496572,pfcnjlyvgbdc,1
189737878,pfcnjlyvgbdc,1
200509444,pfcnjlyvgbdc,1
189737878,230289079,0
20368301,230289079,1
3534638,230289079,1
13748664,230289079,1
62807592,230289079,1
188613256,230289079,1
3994214,230289079,1
2994501,230289079,0
90486602,230289079,1
20876601,230289079,1
189737878,twklslyvgbgc,0
102074472,twklslyvgbgc,1
52113512,230495832,1
189737878,230495832,0
193723279,230495832,1
90639412,229291546,1
62807592,229291546,0
90486602,229291546,1
102074472,xvklslyvgblc,1
3496572,pfcnjlyvgbmc,1
189737878,pfcnjlyvgbmc,1
4686139,229400092,1
189737878,229400092,1
62807592,229400092,1
90486602,229400092,1
4686139,229517300,1
189737878,229517300,1
12924113,229517300,1
3534638,229517300,1
13748664,229517300,1
3994214,229517300,1
7902155,229517300,1
90486602,229517300,1
5213118,229517300,1
200509444,229517300,1
20368301,229970761,0
5213118,229970761,1
20368301,230419144,1
102074472,twklslyvhbcb,1
189737878,229644507,0
90486602,229644507,1
102074472,xvklslyvhbhb,1
52113512,230339022,1
20368301,230339022,1
201694585,230339022,1
52113512,230467444,1
189737878,230467444,0
2994501,230467444,0
3496572,pfcnjlyvhbjb,1
52113512,230461026,1
20368301,230461026,1
13748664,230461026,1
62807592,230461026,1
21002341,230461026,1
189737878,229931901,1
12924113,229931901,1
122925842,229931901,1
3534638,229931901,1
13748664,229931901,1
21002341,229931901,1
159232212,229931901,1
194373417,229931901,1
102074472,twklslyvhblb,1
102074472,xvklslyvhbqb,1
3496572,pfcnjlyvhbrb,1
52113512,229518529,1
189737878,229518529,0
122925842,229518529,1
3534638,229518529,1
13748664,229518529,1
90639412,229518529,1
62807592,229518529,1
3994214,229518529,1
7902155,229518529,1
130215442,229518529,1
90486602,229518529,1
1583541,229518529,1
5213118,229518529,0
194373417,229518529,1
200509444,229518529,1
20368301,230113789,1
13748664,230113789,1
3994214,230113789,1
90486602,230113789,1
102074472,twklslyvhbtb,1
102074472,xvklslyvhbzb,1
3496572,pfcnjlyvhbbc,1
189737878,229761672,0
13748664,229761672,1
30587762,229761672,1
62807592,229761672,1
3994214,229761672,1
7902155,229761672,1
90486602,229761672,1
200509444,229761672,1
13748664,230490247,1
102074472,twklslyvhbdc,1
102074472,xvklslyvhbjc,1
3496572,pfcnjlyvhbkc,1
191938466,230542976,1
116693992,230542976,1
191938466,230529866,1
116693992,230529866,1
51692972,230346159,1
100478982,230397552,0
160270942,230397552,0
3021738,230397552,1
9118576,230397552,0
100478982,230174048,0
116741142,230174048,0
160270942,230174048,0
3021738,230174048,1
160270942,230331377,0
3021738,230331377,1
100478982,230251315,0
160270942,230251315,0
64884602,230251315,1
